vehicle_id,charge_start_time,charge_end_time,mileage,charge_start_soc,charge_end_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_energy,dy
2,20171105122502,20171105131502,80714.5,60.8,100,370.1,397.8,-23.2,-14.3,19,12,12.657,
2,20171105184912,20171106021952,80843.2,32.8,100,363,398.6,-7.6,-7.6,20,12,21.594,
2,20171106105756,20171106114456,80918.3,62.4,100,372.1,395.2,-40,-40.5,18,11,12.079,
2,20171106202632,20171107043055,81052.4,29.2,100,359.9,399.1,-7.8,-7.6,18,12,23.185,
2,20171107135438,20171107211918,81187.6,34,100,362.3,394.5,-7.8,-7.7,22,17,21.325,
2,20171108194744,20171109014307,81294,47.2,100,366.3,397.7,-7.6,-7.7,15,10,17.045,
2,20171109133818,20171109145408,81420.7,40.8,100,368.3,397.2,-38.4,-14.2,25,15,19.073,
2,20171109204643,20171110021642,81510,51.2,100,367,398.6,-7.7,-7.7,20,14,15.842,
2,20171110113826,20171110124306,81609.5,49.2,100,369.4,397.5,-23.8,-14.6,22,14,16.378,
2,20171110192920,20171111014839,81707.7,43.6,100,366.3,398.8,-7.7,-7.7,16,9,18.191,
2,20171111053410,20171111094811,81767.6,62.4,100,366.6,398.3,-7.7,-7.7,12,7,12.191,
2,20171113102022,20171113111652,81844.1,55.6,100,369.8,396.8,-30.3,-39.4,17,10,14.106,
2,20171113165255,20171114005114,81976.3,29.2,100,359.8,400.1,-7.7,-7.4,20,11,22.899,
2,20171114130422,20171114135842,82067.4,46.4,90,369.3,383.4,-23,-40.4,17,9,13.857,
2,20171114173223,20171115002846,82161.2,38,100,364,399,-7.6,-7.7,17,8,19.961,
2,20171115114507,20171115131647,82284,26.8,100,362.1,387.6,-22.9,-14.9,22,11,23.172,
2,20171115184559,20171116005758,82377.6,45.6,100,365.7,397.6,-7.7,-7.7,16,6,17.829,
2,20171116084351,20171116093121,82443.3,62.4,100,370.6,399,-22.9,-13,13,6,12.21,
2,20171116163312,20171117003953,82585.6,28,100,361.6,398.1,-7.5,-7.7,16,7,23.296,
2,20171117113006,20171117130236,82716.5,28.8,100,364.4,396.1,-38.7,-3.3,21,12,22.958,
2,20171117202602,20171117212012,82848.5,29.2,73.6,364.3,381,-39.6,-41,18,9,14.028,
2,20171117232637,20171118065037,82916.6,34,100,362.3,398.6,-7.7,-7.7,16,4,21.267,
2,20171118142607,20171118155247,83040.4,31.2,100,365.7,397.6,-23.3,-4.7,20,11,22.061,
2,20171121123246,20171121135326,83599.9,37.6,100,369.4,395.9,-38.6,-3.5,20,10,20.073,
2,20171121194305,20171122020534,83708.1,43.2,100,365.2,399.5,-7.7,-7.6,15,8,18.329,
2,20171122133146,20171122144506,83853.5,24,83.2,359.8,381.4,-31.3,-39.9,21,12,18.639,
2,20171122175634,20171123002735,83921.2,42.4,100,365.7,399.2,-7.7,-7.6,18,9,18.756,
2,20171123103609,20171123115719,84022.3,37.2,100,366.4,397.1,-26.6,-14.2,18,8,20.118,
2,20171123170001,20171124000150,84135.5,37.2,100,363.6,397.7,-7.6,-7.7,17,8,20.208,
2,20171124113242,20171124130052,84255.3,32,100,364.9,395.2,-22.9,-2.5,19,8,21.984,
2,20171124181547,20171124190737,84368.5,40.4,82,367.8,381.5,-23,-40.5,21,12,13.174,
2,20171124211929,20171125042118,84449.7,37.2,100,363.6,399.3,-7.7,-7.6,19,7,20.209,
2,20171125080552,20171125080732,84449.7,100,100,378.3,394.8,-7.6,-7.6,7,2,0.082,
2,20171125143626,20171125153426,84575.8,38,84.4,367.6,381.5,-29.7,-40,20,13,14.717,
2,20171125194341,20171126032711,84675.3,31.6,100,361.3,399.5,-7.6,-7.6,17,7,22.195,
2,20171126125335,20171126142635,84802,28.4,0,364.3,0,-23.3,-300,21,11,23.067,
2,20171126184801,20171126232431,84875.1,59.2,100,368.5,396.1,-7.6,-7.6,15,5,13.286,
2,20171127103706,20171127111926,84958.1,51.2,85.2,370,383.1,-30.5,-40,13,6,10.775,
2,20171127161149,20171127171549,85047.2,38.8,90,367.1,382.8,-36.2,-39.8,20,12,16.212,
2,20171127211954,20171128045423,85149.8,33.6,100,361.6,398.3,-7.6,-7.6,16,6,21.759,
2,20171128092756,20171128095716,85197.6,76.4,100,374.8,396.5,-26,-15.9,12,7,7.554,
2,20171128165443,20171129010836,85336.4,26.4,100,358.6,397.7,-7.6,-7.6,14,4,23.626,
2,20171129195903,20171130025333,85435.7,38.8,100,363.6,397.2,-7.7,-7.6,8,2,19.854,
2,20171130120751,20171130132941,85534.8,37.2,100,369.2,399,-23.1,-4,16,5,20.363,
2,20171203131300,20171203142620,86214.2,42,100,368.1,401,-30.1,-24.3,19,10,18.646,
2,20171203202546,20171204042059,86339.9,29.2,100,360,399.5,-7.7,-7.5,15,3,22.734,
2,20171204111309,20171204130349,86451.6,29.2,100,363.5,393.3,-34.5,-0.6,17,6,22.939,
2,20171204173621,20171205004120,86567,36,100,362.8,396.6,-7.6,-7.7,14,3,20.355,
2,20171205155116,20171205164646,86655.6,51.2,96,371.4,385.7,-38.9,-40.1,16,8,14.18,
2,20171205204537,20171206043346,86762.4,31.2,100,360.8,397.4,-7.7,-7.6,15,4,22.404,
2,20171206123233,20171206140543,86889.1,28.4,100,363.4,399.9,-31,-14.4,22,11,23.042,
2,20171206184650,20171207004629,86988.3,46.4,100,366.3,397,-7.7,-7.7,16,6,17.24,
2,20171207103126,20171207104226,87063,58,66.4,369.2,381.2,-30.8,-40.2,9,5,2.777,
2,20171207105331,20171207113701,87063.4,66.4,100,375.6,396.3,-39,-14.3,14,7,10.888,
2,20171207172922,20171207181842,87175.6,40.4,80,367.8,381.7,-22.8,-40,17,9,12.572,
2,20171207204542,20171208034351,87252.5,37.6,100,363.9,398.4,-7.7,-7.7,15,3,20.034,
2,20171208165708,20171208181648,87396.4,26.4,90.4,362.2,383,-26,-40.5,20,12,20.253,
2,20171208213313,20171209044213,87480,37.2,100,363,398.1,-7.6,-7.7,16,4,20.559,
2,20171209142527,20171209145427,87616.3,80.4,100,381.2,398.8,-39.2,-13.9,21,17,6.66,
2,20171210122832,20171210135742,87850.5,31.2,100,365.8,397.9,-38.9,-13.8,20,9,22.163,
2,20171210185344,20171211012624,87945.6,41.6,100,365,397.4,-7.7,-7.5,14,4,18.806,
2,20171211103817,20171211113917,88020.6,51.2,100,372.3,390.7,-38.9,-14.1,12,3,15.586,
2,20171211164619,20171212001229,88144.8,34,100,361.6,395.2,-7.6,-7.7,11,1,21.367,
2,20171212110116,20171212123256,88250.7,30,100,365.9,397.7,-39.9,-14.1,16,5,22.634,
2,20171212160721,20171212165211,88317.6,64,100,371.9,400.7,-39,-39.8,16,8,11.435,
2,20171212185935,20171212224355,88363.8,66.4,100,367.4,391.6,-7.6,-7.6,13,3,10.773,
2,20171213102559,20171213141219,88459.8,38.8,73.2,362.2,376.2,-7.7,-7.6,7,3,10.76,
2,20171213165131,20171213180711,88523.8,42,100,367.8,398.3,-23.2,-14,16,5,18.858,
2,20171213210504,20171214032616,88607.3,42.8,100,365.1,394.8,-7.7,-7.7,13,3,18.266,
2,20171214104433,20171214114338,88681.6,56,100,370.1,396.7,-23.2,-13.1,13,4,14.776,
2,20171214165632,20171214180012,88793.7,39.2,90,368.1,383.4,-38.2,-40.2,18,8,16.164,
2,20171214205736,20171215033746,88866.2,41.2,100,364.1,399,-7.6,-7.7,13,3,19.179,
2,20171215102215,20171215134215,88952.4,47.2,78,365.5,377.4,-7.8,-7.6,9,6,9.514,
2,20171215161711,20171215173131,89023.1,43.2,100,370.4,397.3,-39.5,-14.4,18,8,18.566,
2,20171215212636,20171216041119,89128.7,39.6,100,364,395.2,-7.7,-7.7,13,4,19.385,
2,20171216140012,20171216141632,89245.1,27.6,40.4,364.5,378.1,-39.1,-39.4,12,8,4.007,
2,20171216142210,20171216154050,89245.1,40.4,100,374.4,399.5,-38.7,-14.3,19,10,19.37,
2,20171216202633,20171217035812,89351.2,32,100,361.3,398.2,-7.6,-7.5,13,0,21.631,
2,20171217133644,20171217144814,89450,44.4,100,370.1,394.7,-38.9,-3.5,17,7,18.003,
2,20171217192158,20171218015247,89545.5,41.6,100,365.1,396,-7.6,-7.6,13,3,18.728,
2,20171218104610,20171218120530,89640.4,38.4,100,369.2,397.9,-38.9,-14.1,17,6,19.838,
2,20171218191149,20171219024349,89757.3,32.8,100,361.8,399.2,-7.6,-7.7,13,3,21.649,
2,20171219115254,20171219132504,89883,27.2,100,364,399.7,-38.5,-24.3,20,8,23.217,
2,20171219181920,20171220002319,89980.7,46,100,365.9,395.9,-7.6,-7.6,14,3,17.45,
2,20171220104250,20171220114040,90058.8,54.4,100,370.5,395.4,-30.5,-3.5,13,5,14.715,
2,20171220174038,20171221003927,90172.5,38,100,363.4,397.8,-7.6,-7.6,13,4,20.071,
2,20171221111011,20171221121731,90264.8,47.6,100,370.9,395.6,-39.1,-3.7,16,6,16.949,
2,20171221190202,20171222021821,90384.2,35.2,100,362.3,397.8,-7.7,-7.7,14,4,20.895,
2,20171222133606,20171222150116,90503.4,32.8,100,365.9,396.7,-39,-24.4,21,11,21.607,
2,20171222195014,20171222203234,90596.8,48,82,369.2,381.7,-23.1,-40.5,20,11,10.772,
2,20171225084528,20171225094228,91261.2,54,100,370.1,392.5,-23,-3.5,13,4,14.604,
2,20171225174303,20171225182953,91376.8,33.2,70.4,365.6,380.9,-29.6,-40.5,16,9,11.899,
2,20171225200355,20171226023136,91422.8,43.2,100,365.4,398.1,-7.7,-7.6,14,5,18.599,
2,20171226120316,20171226132416,91550.2,32,97.2,365.8,388.5,-39.2,-40.2,17,7,20.642,
2,20171226201423,20171227034101,91669.5,34,100,362.2,398.3,-7.7,-7.7,11,1,21.391,
2,20171227132339,20171227135949,91782.2,39.2,68,368.4,381.4,-23.4,-40.2,11,6,9.143,
2,20171227140311,20171227144551,91782.2,68,100,375.5,396.1,-23.7,-4.1,16,10,10.524,
2,20171227200419,20171228023741,91887.5,41.6,100,364.7,394.5,-7.6,-7.7,12,2,18.851,
2,20171228103631,20171228113841,91968.3,50.8,100,371.8,391,-31.1,-14.5,12,2,15.905,
3,20171101135429,20171101160849,69408,80.4,100,370.9,389.9,-7.8,-7.7,20,17,6.507,
3,20171101211146,20171102045530,69538,29.6,100,360.2,392.4,-7.8,-7.7,21,13,22.282,
3,20171102204019,20171102220119,69657.1,38,100,365.7,394,-22.9,-3.8,27,18,19.95,
3,20171103201212,20171103213542,69768.6,32,100,363.7,392,-23.1,-15.9,24,12,21.242,
3,20171104154535,20171104172455,69882.6,38.4,100,368.8,389.3,-40.3,-29.7,24,16,19.39,
3,20171104215013,20171105053642,69996.8,30.4,100,359.2,391.2,-7.6,-7.8,21,10,22.404,
3,20171105174542,20171105191712,70130.1,27.6,100,361.6,392.7,-23.1,-3.2,26,16,22.94,
3,20171106071556,20171106084606,70257.5,31.6,100,363,393.5,-22.8,-2.3,22,8,21.805,
3,20171107103139,20171107104519,70400.2,25.2,36,360.1,375.6,-32.9,-39.6,17,14,3.4,
3,20171107105334,20171107121414,70403.8,34,100,368.5,385.6,-23.3,-2.9,26,16,20.492,
3,20171111115854,20171111121314,71009.8,25.2,36,360.1,376.8,-31.1,-40.4,14,10,3.562,
3,20171111125435,20171111142425,71030.6,26,100,360.1,389.3,-36.5,-15.1,24,13,23.436,
3,20171111195823,20171112032412,71142.3,33.2,100,361.4,391.2,-7.7,-7.7,19,9,21.422,
3,20171113120002,20171113125352,71210.2,57.6,100,371.9,399,-39.7,-16.6,17,9,13.664,
3,20171114150454,20171114153724,71301.3,47.2,69.6,364.6,378.7,-5.4,-35.3,15,10,7.003,
3,20171114154004,20171114161854,71301.3,69.6,0,371.1,0,-5.3,-400,19,13,8.659,
3,20171115092038,20171115103958,71378.9,30.4,94.4,364.9,386,-31,-40.2,19,7,20.214,
3,20171115155539,20171115155849,71466.4,43.2,45.6,365.6,377.3,-6.3,-40.6,17,12,0.794,
3,20171115160204,20171115170804,71466.4,45.6,100,376,390.9,-66.7,-24.5,23,12,17.243,
3,20171115205307,20171115221057,71572,29.2,92.4,361.4,383.1,-23.3,-40.7,25,10,19.842,
3,20171116113912,20171116131752,71669,27.6,100,360.1,395.5,-35.4,-14,23,11,23.67,
3,20171117071541,20171117084611,71778.2,30.4,100,362.1,392.9,-22.7,-3.8,19,3,22.103,
3,20171117155942,20171117171102,71879.4,37.2,100,363.9,398,-6.6,-27,22,10,19.89,
3,20171118084154,20171118124914,71992.6,30,100,363,396.2,-19.5,-3.8,14,-3,22.455,
3,20171119104507,20171119121037,72088.8,35.2,100,365.2,396.9,-26.1,-14.7,20,7,20.859,
3,20171119163615,20171119164625,72191.9,40.4,48.4,362.2,377.4,-5.8,-41.6,18,11,2.612,
3,20171119165208,20171119173648,72191.9,48.8,86,369.7,381.6,-6.3,-41.2,23,13,11.736,
3,20171119203758,20171119214158,72254.3,38,90,365.6,382.9,-23.2,-40.7,23,10,16.381,
3,20171120101803,20171120114813,72326.5,32,100,363.4,395.4,-31.7,-14.8,21,7,21.955,
3,20171120163627,20171120164527,72417.2,50,58.4,366.9,378.2,-11.4,-46.7,19,14,2.608,
3,20171120164935,20171120170125,72417.2,58.4,69.2,375.2,379.8,-45.9,-46.6,20,15,3.481,
3,20171120170515,20171120173845,72417.2,69.2,100,371.1,393.6,-7,-16.1,24,16,9.801,
3,20171120215011,20171120224421,72525.2,31.2,74.4,362.9,380.3,-26.6,-40.8,22,8,13.773,
3,20171121084725,20171121101455,72580.2,33.2,100,366.7,395.1,-40.1,-13.8,20,6,21.17,
3,20171121172704,20171121173844,72667.2,46.8,56,364.5,377.9,-6.1,-39.7,15,10,2.913,
3,20171121193345,20171121195845,72719.7,28.4,47.6,361.7,377.6,-31.2,-39.3,17,8,6.04,
3,20171122124208,20171122141728,72750.7,30,100,362.4,395.4,-36.3,-3,17,4,22.384,
3,20171123120206,20171123130656,72812.9,50.4,100,371.5,395.8,-38.9,-13.8,17,8,16.12,
3,20171123151903,20171123160223,72879,66,100,371.3,392.8,-38.5,-14,20,12,10.832,
3,20171124085424,20171124102644,72977.4,31.2,100,363.2,397,-22.7,-14.6,16,1,21.914,
3,20171125164839,20171125180239,73093.2,34,100,366.7,392.1,-44.1,-28.7,21,11,20.798,
3,20171126114714,20171126131134,73193.9,28.4,97.2,361.3,387.6,-22.5,-40.4,19,8,21.64,
3,20171126175910,20171126192210,73279,39.2,100,367.2,391.7,-39,-3.2,23,11,19.825,
3,20171127153022,20171127162952,73346.6,47.2,100,364.3,397.4,-1.6,-27.1,18,9,16.743,
3,20171128124717,20171128133657,73461.8,26.4,67.2,363,380.3,-39.9,-41.1,16,10,12.835,
3,20171128164815,20171128180655,73515.8,32,99.2,366.5,387.7,-66.1,-25.3,23,11,21.296,
3,20171128220207,20171128232417,73596,34,100,363,384.4,-23.2,-14.7,23,8,20.71,
3,20171129112529,20171129121519,73638.2,64,100,370.8,395.8,-29.6,-14.3,12,2,11.874,
3,20171129180016,20171129192146,73729.4,36,100,370.2,396.4,-40.4,-13.4,20,8,20.471,
3,20171130113726,20171130125406,73801.4,41.2,0,369.8,0,-39.2,-300,18,6,19.025,
3,20171130172647,20171201005247,73901.5,32,100,361.1,390.9,-7.7,-7.6,18,3,21.409,
3,20171202121844,20171202134354,73985.1,34.8,100,364.6,395.3,-30.4,-14.1,20,8,20.845,
3,20171202185923,20171202202823,74090.1,29.6,100,361.6,394.3,-26.4,-14.2,24,10,22.243,
3,20171203090206,20171203101646,74169.1,37.2,98,365.3,396,-23.2,-40.3,15,1,19.303,
3,20171203160312,20171203163612,74274.8,31.2,57.6,359,377.9,-4.4,-40.4,18,12,8.301,
3,20171203164140,20171203170300,74274.8,57.6,74.4,369.8,380.5,-1.2,-39.9,21,14,5.393,
3,20171203170844,20171203174104,74274.8,74.4,100,376.6,392.7,-39.9,-24,23,15,8.114,
3,20171203221732,20171203234552,74372.8,32.8,100,364.5,392.6,-38.8,-14.2,23,9,21.571,
3,20171204130754,20171204143414,74482.8,28.4,100,362.5,388.6,-23.1,-16.4,21,8,22.072,
3,20171204203040,20171204220750,74584.1,29.6,100,361.5,394.1,-39.1,-14,23,8,23.121,
3,20171205124351,20171205133541,74639.8,59.2,100,371,394.2,-23.6,-14.7,15,6,13.135,
3,20171205200443,20171206034943,74743.6,29.6,100,359.4,391.2,-7.8,-7.7,14,4,22.312,
3,20171206161823,20171206172553,74834.5,42,100,369.5,394.1,-43.2,-26.7,21,11,18.392,
3,20171207090454,20171207091354,74909.2,50,50.4,368.9,366.5,-22.7,-2.4,2,-3,0.143,
3,20171207092701,20171207093821,74909.7,48.8,49.2,364.1,367.4,-4.4,-3.2,2,-2,0.217,
3,20171207095704,20171207110834,74916.9,44,100,367.3,391.3,-30.1,-3.2,14,0,18.116,
3,20171207163158,20171207170648,75014.8,40.8,70.4,363.1,380.1,-6.5,-44.2,18,9,9.434,
3,20171207171248,20171207174648,75014.8,70.4,100,371.9,391.7,-14.4,-27.3,20,12,9.291,
3,20171207214408,20171208045538,75106.5,35.2,100,361.5,390.1,-7.7,-7.7,17,3,20.724,
3,20171208134321,20171208151821,75218.5,28,100,360.4,393.5,-30.5,-3.4,23,10,23.091,
3,20171208201742,20171208214913,75335.7,26.4,100,361.3,390.7,-39.6,-3,24,10,23.259,
3,20171209152558,20171209160918,75425.7,34,69.2,364.1,380.5,-23.6,-40.4,16,10,11.053,
3,20171209210912,20171209213852,75516.6,30.8,54.8,362.9,377.8,-23.1,-40.5,19,11,7.524,
3,20171209231054,20171210004639,75560,27.6,100,360.8,392.9,-23.3,-4.1,25,10,23.09,
3,20171210222042,20171210231838,75663.7,31.2,70.4,362.3,381.2,-23.2,-40.5,15,5,15.263,
3,20171211124644,20171211140744,75713.4,33.2,98,364.3,383.6,-22.9,-14.7,15,4,20.551,
3,20171211181910,20171211195010,75799.8,30.4,100,363.5,389.8,-23.4,-14.7,21,8,22.062,
3,20171212133950,20171212150020,75880.7,38.8,100,366.7,395.6,-23.1,-14.5,16,4,19.51,
3,20171212185402,20171212200512,75947,43.2,100,367.2,395.7,-23.2,-16.3,19,6,18.099,
3,20171212231227,20171213003257,76030.1,38,100,366.3,392.7,-38.8,-14.1,21,3,19.872,
3,20171213113147,20171213123517,76094,50,100,371.7,392.2,-38.9,-3.2,15,4,16.116,
3,20171213170504,20171213180104,76176,43.2,88,363.3,382.7,-6,-39.9,18,7,14.176,
3,20171214091237,20171214104317,76251.4,31.2,100,364.3,393.6,-39.1,-14.2,15,0,22.009,
3,20171214124646,20171214130936,76295.2,72.4,90.4,370.6,383.4,-26.3,-40.5,16,9,5.844,
3,20171214150604,20171214155224,76337.9,63.2,100,365.9,393.9,-6,-24.5,18,8,11.735,
3,20171214195411,20171214210041,76418.5,41.2,95.2,366.7,385.2,-23.3,-40.5,20,7,17.05,
3,20171215103046,20171215115406,76502.9,36,100,363.4,394.1,-22.7,-14.6,16,3,20.571,
3,20171215175638,20171215191558,76587.3,38.4,100,365.2,392,-23.1,-14.3,20,7,19.763,
3,20171215220212,20171215231832,76693.2,39.6,100,365.9,390.5,-23.2,-4.2,21,6,19.199,
3,20171216135432,20171216151402,76770.4,38.4,100,368.5,393.2,-39.9,-2.4,17,5,19.785,
3,20171216204428,20171216221128,76857.4,34,100,366.1,393.6,-39,-13.9,19,6,21.108,
3,20171217160424,20171217173614,76975.4,28,100,362.5,394.7,-39.3,-14.2,22,10,22.926,
3,20171217214118,20171217231208,77077.5,27.6,100,363.6,395.2,-40.3,-9.8,23,7,22.802,
3,20171218142132,20171218154952,77195.4,32,100,364.7,395,-39.6,-14.4,21,10,21.749,
3,20171219100535,20171219115855,77292.2,30.8,100,358.2,393.3,-8.5,-2.9,15,-1,22.072,
3,20171219175726,20171219192626,77397.4,27.2,100,360.3,387,-23.3,-11.5,23,10,22.653,
3,20171219230802,20171220003452,77488.4,35.6,100,364.7,390.9,-39.1,-3.2,22,6,20.988,
3,20171222084550,20171222101220,77931.6,33.2,100,364.9,391.9,-23.2,-3.3,17,2,21.258,
3,20171222174012,20171222185742,78035.5,39.2,100,368.1,392.2,-39.3,-14.8,23,12,19.45,
3,20171223075829,20171223092819,78132.4,30.4,100,363.7,394.5,-39.5,-14.6,19,3,22.187,
3,20171223173205,20171223190415,78247.3,29.2,100,361.6,393,-38.7,-13.9,23,10,22.546,
3,20171223224843,20171223232423,78329.3,46.4,76,369.1,380.7,-39.5,-41,20,7,9.194,
3,20171224150654,20171224163154,78404,30.4,99.6,361.5,383.6,-30.3,-14.7,20,8,21.814,
3,20171224214206,20171225051542,78504.3,32,100,360.2,390.1,-7.8,-7.6,16,2,21.769,
3,20171225141245,20171225155215,78620.2,24,100,358.9,394.1,-39.5,-14.3,23,9,24.118,
3,20171226192634,20171227025853,78706.7,31.6,100,359.2,392.8,-7.6,-7.7,7,1,21.729,
3,20171227092420,20171227100450,78756.6,57.6,90.4,375.7,384.9,-40.7,-40.7,11,2,10.469,
3,20171227150218,20171227161608,78846.6,38.8,100,361.4,391,-6.1,-24.4,19,8,19.378,
3,20171227203738,20171227215118,78937.6,43.2,100,366.5,391.4,-23.2,-14.5,21,5,18.415,
3,20171228150326,20171228162036,79030.4,36,100,366.3,394.6,-33.9,-24.5,20,9,20.158,
3,20171228201327,20171229035432,79135.5,30.4,100,359.1,389.7,-7.7,-7.7,16,4,22.112,
3,20171229122138,20171229135028,79217.9,31.2,100,362.1,391.6,-22.8,-14.6,18,5,21.816,
3,20171229182322,20171229194012,79304,40,100,366.3,393,-23.2,-14.3,21,7,19.152,
3,20171229232246,20171230003246,79399.9,44.8,100,367.1,390.1,-35.5,-3.1,20,5,17.578,
3,20171230164308,20171230181028,79516.8,28.8,99.2,361.7,384.8,-23.6,-14.7,21,10,22.232,
3,20171230221244,20171230234054,79630.6,27.6,100,361.4,383.8,-23.3,-3.5,23,9,22.466,
3,20180101194207,20180101211957,79850.4,27.6,100,359.7,392.3,-23,-3.8,19,4,23.284,
3,20180102130120,20180102142040,79944.7,37.2,100,365,394.4,-21,-11.3,16,4,20.044,
3,20180102191243,20180102203053,80026.5,37.2,100,363.9,391.4,-18.2,-11.3,20,6,19.806,
3,20180103134242,20180103145222,80112.9,37.6,94,365.7,385.7,-26.2,-40.3,14,4,17.963,
3,20180104150353,20180104161423,80185.1,32,91.2,363.9,384.5,-34.5,-42.1,16,7,18.527,
3,20180104200602,20180105032042,80253.9,36,100,361.9,389.4,-7.7,-7.7,14,2,20.875,
3,20180105181412,20180105192442,80341.1,45.2,100,368.9,392.7,-39.1,-14.1,17,6,17.631,
3,20180105225342,20180106002118,80436.7,32,100,363.8,390.4,-38.7,-3.1,22,9,21.544,
3,20180106181947,20180106194947,80545.2,28.4,100,362.7,394.3,-39,-9.7,20,7,22.59,
3,20180106224959,20180107000558,80644.4,40,100,367.7,391.7,-38.7,-14.2,22,7,18.989,
3,20180107162521,20180107170951,80740.4,37.2,78,366.2,381.8,-38.5,-46.2,17,8,13.037,
3,20180107172614,20180107175034,80740.4,78.4,100,372.5,393.5,-6.9,-27.7,19,12,6.993,
3,20180107212335,20180108041235,80837.3,38.4,100,362.8,389,-7.7,-7.7,16,4,19.647,
3,20180110113717,20180110130047,80902,37.2,100,363.4,391.8,-29.7,-0.8,15,1,20.237,
3,20180110160325,20180110164405,80949.7,64,100,370.1,392.8,-34.7,-15.7,16,5,11.403,
3,20180111130554,20180111142914,81023,34,100,362,396.1,-29.4,-9.7,15,1,21.047,
3,20180111183451,20180111195722,81110.4,36,100,365.2,390.2,-39.1,-2.4,19,3,20.41,
3,20180111215155,20180112022335,81171.2,58.8,100,367.2,390.4,-7.7,-7.6,15,-1,13.056,
3,20180112140636,20180112150536,81226.2,54,100,372.1,393,-39.8,-2.8,13,4,14.867,
3,20180112195310,20180112211210,81305.8,36.8,100,365.6,390.4,-39.5,-2.3,20,5,20.027,
3,20180113115809,20180113132349,81387.4,34,100,365.8,394.7,-39.1,-14.5,16,3,20.995,
3,20180113175838,20180113193148,81511.4,28.4,100,361.5,392.5,-39.6,-14.5,23,9,22.815,
3,20180113221435,20180113230745,81595.4,48,90.8,369.5,383.1,-39.4,-40.5,20,8,13.642,
3,20180114163808,20180114175428,81686.9,28.8,98.8,360.4,389.6,-36.6,-27.9,22,11,22.202,
3,20180114220259,20180114232719,81812.7,28.4,96.8,363.3,387.1,-40.7,-40.4,24,8,21.545,
3,20180115153951,20180115170411,81905.8,36,100,365.4,393.3,-39.3,-14.5,19,8,20.53,
3,20180115212532,20180115225612,82016.9,28,100,362.1,395.8,-39.4,-16.3,23,8,22.852,
3,20180116164306,20180116173006,82084.4,56.8,100,365.2,395.6,-7,-27.2,16,8,13.769,
3,20180116211645,20180116223235,82168.2,40.4,100,367.3,392,-39.6,-14.8,20,6,18.992,
3,20180117150500,20180117160237,82254.4,46.8,100,374.4,397.4,-45,-27.8,19,9,16.872,
3,20180117204212,20180117221022,82359.9,31.6,100,361.5,392.2,-30.2,-14.6,23,9,21.85,
3,20180118140117,20180118151547,82448.1,40.8,100,368.3,392.8,-39.5,-14.6,18,8,18.786,
3,20180118194838,20180118210958,82544.5,36,0,366.2,0,-39.6,-300,21,8,20.416,
3,20180119145637,20180119162317,82648,33.2,100,362.1,393.2,-25.5,-14.4,20,9,21.339,
3,20180119212025,20180119224705,82748.2,30,100,361.2,390.6,-30.1,-2.8,22,7,22.161,
3,20180120152022,20180120163222,82836.4,38.4,97.2,366.1,389.1,-32.1,-40.7,17,7,18.666,
3,20180120200000,20180120211510,82919.5,39.2,100,366.5,390.4,-39.5,-2.9,21,8,19.305,
3,20180121132016,20180121143826,83005.8,38,100,365.9,391,-39.5,-2.2,16,3,19.831,
3,20180121185628,20180121202518,83110.4,28.4,100,361.5,396,-39.8,-24.8,22,6,22.749,
3,20180122134350,20180122150650,83198.8,34,100,365.4,390.6,-39.1,-2.6,16,2,20.915,
3,20180122181337,20180122193337,83291.8,36,100,365.1,386.8,-39.4,-14.4,21,6,20.26,
3,20180122224024,20180122232418,83378.4,39.2,74.4,366.4,381,-39.5,-40.5,17,3,11.218,
3,20180123142718,20180123160031,83426.2,31.6,100,365.6,391.4,-39.7,-3.3,15,1,22.106,
3,20180123194136,20180123210226,83510.3,36.8,100,363.6,392.6,-29.8,-14.7,18,3,20.05,
3,20180124154500,20180124164610,83571.5,51.2,100,370.9,393.6,-39,-3,12,1,15.646,
3,20180124224914,20180124232044,83647.4,38.4,63.2,363,380.3,-23.3,-41,11,-1,7.811,
3,20180125145100,20180125145520,83664.7,45.6,46,362.6,367.2,-6.4,-6.1,-1,-3,0.163,
3,20180125145824,20180125150954,83664.7,46,47.2,366,370,-6.1,-6.2,-1,-2,0.441,
3,20180125162539,20180125175929,83680.9,30.4,100,362.6,393,-39.3,-2.7,15,1,22.459,
3,20180125215243,20180125231833,83773,31.2,100,363.2,395.6,-39.7,-15.8,19,1,21.777,
3,20180126152148,20180126164358,83849.4,37.2,,365.4,394.1,-39,-14.6,16,3,20.254,
