charge_end_I,charge_end_U,charge_end_soc,charge_energy,charge_max_temp,charge_min_temp,charge_start_I,charge_start_U,charge_start_soc,mileage,vehicle_id,year,month,week,day,hour,night,start,end,second_interval,charge_hour,dU,dsoc,ddsoc,dsoc/hour,dtemp,dmileage,dmileage/soc,interval_min,dU/dsoc,sum_charge,phase,charge_mode
-66.1,337.3,27.0,3.052,31,26,-51.8,324.6,17.0,174044.0,11,2018,5,1,8,15,0,2018-05-08 15:53:34,2018-05-08 16:02:04,510.0,0.14166666666666666,12.699999999999989,10.0,66.0,70.58823529411765,5,133.0,2.015151515151515,983.3333333333334,1.269999999999999,122.985,1,3
-64.9,340.3,32.0,1.525,31,27,-9.4,332.7,27.0,174044.0,11,2018,5,1,8,16,0,2018-05-08 16:10:51,2018-05-08 16:15:11,260.0,0.07222222222222222,7.600000000000023,5.0,0.0,69.23076923076924,4,0.0,,8.783333333333333,1.5200000000000045,123.05722222222222,1,3
-16.1,374.9,80.0,15.564,36,28,-9.8,336.0,32.0,174044.0,11,2018,5,1,8,16,0,2018-05-08 16:31:31,2018-05-08 17:37:00,3929.0,1.091388888888889,38.89999999999998,48.0,0.0,43.98065665563757,8,0.0,,16.333333333333332,0.8104166666666662,124.14861111111111,1,3
-16.0,371.0,81.0,13.027000000000001,27,19,-7.7,335.1,41.0,174159.0,11,2018,5,2,9,9,0,2018-05-09 09:13:01,2018-05-09 09:58:21,2720.0,0.7555555555555555,35.89999999999998,40.0,39.0,52.94117647058824,8,115.0,2.948717948717949,936.0166666666667,0.8974999999999994,124.90416666666667,1,3
-16.1,372.1,76.0,18.958,37,29,-13.6,323.6,18.0,174293.0,11,2018,5,2,9,16,0,2018-05-09 16:54:14,2018-05-09 17:57:24,3790.0,1.0527777777777778,48.5,58.0,63.0,55.09234828496042,8,134.0,2.126984126984127,415.8833333333333,0.8362068965517241,125.95694444444445,1,3
-16.1,375.0,87.0,15.600999999999999,35,26,-16.7,334.6,40.0,174402.0,11,2018,5,2,9,23,0,2018-05-09 23:06:31,2018-05-10 00:10:28,3837.0,1.0658333333333334,40.39999999999998,47.0,36.0,44.09695074276778,9,109.0,3.0277777777777777,309.1166666666667,0.8595744680851058,127.02277777777778,1,3
-30.1,367.8,70.0,12.69,35,27,-14.1,331.0,31.0,174527.0,11,2018,5,3,10,18,0,2018-05-10 18:45:09,2018-05-10 19:18:39,2010.0,0.5583333333333333,36.80000000000001,39.0,56.0,69.85074626865672,8,125.0,2.232142857142857,1114.6833333333334,0.9435897435897439,127.58111111111111,1,3
-16.2,375.0,88.0,15.017999999999999,35,27,-11.7,335.8,42.0,174611.0,11,2018,5,3,10,22,0,2018-05-10 22:58:57,2018-05-11 00:00:55,3718.0,1.0327777777777778,39.19999999999999,46.0,28.0,44.540075309306076,8,84.0,3.0,220.3,0.852173913043478,128.61388888888888,1,3
-30.0,368.5,74.0,16.455,33,25,-17.0,323.6,22.0,174757.0,11,2018,5,4,11,18,0,2018-05-11 18:23:09,2018-05-11 19:09:09,2760.0,0.7666666666666667,44.89999999999998,52.0,66.0,67.82608695652173,8,146.0,2.212121212121212,1102.2333333333333,0.8634615384615381,129.38055555555556,1,3
-16.3,371.4,78.0,16.923,30,21,-21.6,327.8,26.0,174867.0,11,2018,5,5,12,9,0,2018-05-12 09:06:06,2018-05-12 10:01:18,3312.0,0.92,43.599999999999966,52.0,48.0,56.52173913043478,9,110.0,2.2916666666666665,836.95,0.8384615384615378,130.30055555555555,1,3
-30.0,371.1,73.0,16.499000000000002,34,27,-5.6,326.4,22.0,174991.0,11,2018,5,5,12,17,0,2018-05-12 17:47:20,2018-05-12 18:36:50,2970.0,0.825,44.700000000000045,51.0,56.0,61.81818181818182,7,124.0,2.2142857142857144,466.03333333333336,0.876470588235295,131.12555555555554,1,3
-16.3,375.0,84.0,9.704,23,18,-23.6,348.5,55.0,175044.0,11,2018,5,6,13,9,0,2018-05-13 09:12:29,2018-05-13 10:01:50,2961.0,0.8225,26.5,29.0,18.0,35.25835866261398,5,53.0,2.9444444444444446,875.65,0.9137931034482759,131.94805555555553,1,3
-16.2,371.1,80.0,16.445,36,27,-20.1,328.4,29.0,175175.0,11,2018,5,6,13,17,0,2018-05-13 17:31:05,2018-05-13 18:23:28,3143.0,0.8730555555555556,42.700000000000045,51.0,55.0,58.41552656697423,9,131.0,2.381818181818182,449.25,0.8372549019607852,132.8211111111111,1,3
-16.2,371.0,74.0,17.746,32,24,-19.7,325.4,19.0,175310.0,11,2018,5,0,14,9,0,2018-05-14 09:49:44,2018-05-14 10:44:58,3314.0,0.9205555555555556,45.60000000000002,55.0,61.0,59.74652987326493,8,135.0,2.2131147540983607,926.2666666666667,0.8290909090909095,133.74166666666665,1,3
-16.3,371.0,78.0,15.241,39,31,-63.4,332.9,32.0,175422.0,11,2018,5,0,14,17,0,2018-05-14 17:37:00,2018-05-14 18:29:32,3152.0,0.8755555555555555,38.10000000000002,46.0,42.0,52.53807106598985,8,112.0,2.6666666666666665,412.03333333333336,0.8282608695652179,134.6172222222222,1,3
-16.2,375.1,87.0,7.58,29,26,-17.6,353.2,64.0,175464.0,11,2018,5,1,15,9,0,2018-05-15 09:03:15,2018-05-15 09:45:45,2550.0,0.7083333333333334,21.900000000000034,23.0,14.0,32.470588235294116,3,42.0,3.0,873.7166666666667,0.9521739130434798,135.32555555555555,1,3
-12.2,371.8,85.0,15.324000000000002,38,30,-44.0,333.1,38.0,175582.0,11,2018,5,1,15,17,0,2018-05-15 17:11:18,2018-05-15 18:05:07,3229.0,0.8969444444444444,38.69999999999999,47.0,49.0,52.400123877361416,8,118.0,2.4081632653061225,445.55,0.8234042553191487,136.2225,1,3
-16.2,375.0,87.0,15.277000000000001,35,27,-5.6,335.2,41.0,175691.0,11,2018,5,1,15,23,0,2018-05-15 23:14:04,2018-05-16 00:16:52,3768.0,1.0466666666666666,39.80000000000001,46.0,44.0,43.94904458598726,8,109.0,2.477272727272727,308.95,0.865217391304348,137.26916666666665,1,3
-16.1,374.2,80.0,18.646,39,30,-13.3,327.0,22.0,175839.0,11,2018,5,2,16,16,0,2018-05-16 16:48:44,2018-05-16 18:00:54,4330.0,1.2027777777777777,47.19999999999999,58.0,65.0,48.22170900692841,9,148.0,2.276923076923077,991.8666666666667,0.8137931034482757,138.47194444444443,1,3
-30.0,367.9,77.0,10.331,36,28,-20.9,338.2,45.0,175943.0,11,2018,5,2,16,23,0,2018-05-16 23:28:12,2018-05-16 23:56:22,1690.0,0.46944444444444444,29.69999999999999,32.0,35.0,68.16568047337279,8,104.0,2.9714285714285715,327.3,0.9281249999999996,138.94138888888887,1,3
-16.2,375.0,79.0,21.206,32,24,-65.9,324.3,14.0,176071.0,11,2018,5,3,17,15,0,2018-05-17 15:31:31,2018-05-17 16:52:33,4862.0,1.3505555555555555,50.69999999999999,65.0,63.0,48.12834224598931,8,128.0,2.0317460317460316,935.15,0.7799999999999998,140.29194444444443,1,3
-29.8,368.1,68.0,9.525,32,25,-6.1,339.2,38.0,176174.0,11,2018,5,3,17,22,0,2018-05-17 22:21:23,2018-05-17 22:48:03,1600.0,0.4444444444444444,28.900000000000034,30.0,41.0,67.5,7,103.0,2.5121951219512195,328.8333333333333,0.9633333333333345,140.73638888888888,1,3
-16.3,373.2,84.0,9.317,27,22,-65.6,350.6,56.0,176223.0,11,2018,5,4,18,9,0,2018-05-18 09:11:41,2018-05-18 09:53:11,2490.0,0.6916666666666667,22.599999999999966,28.0,12.0,40.48192771084337,5,49.0,4.083333333333333,623.6333333333333,0.8071428571428559,141.42805555555555,1,3
-16.1,374.8,80.0,18.355,39,30,-65.9,332.6,23.0,176351.0,11,2018,5,4,18,17,0,2018-05-18 17:22:42,2018-05-18 18:33:56,4274.0,1.1872222222222222,42.19999999999999,57.0,61.0,48.01123069723912,9,128.0,2.098360655737705,449.51666666666665,0.7403508771929822,142.61527777777778,1,3
-59.7,366.5,72.0,8.162,35,28,-18.6,339.7,47.0,176456.0,11,2018,5,4,18,23,0,2018-05-18 23:26:14,2018-05-18 23:49:24,1390.0,0.3861111111111111,26.80000000000001,25.0,33.0,64.74820143884892,7,105.0,3.1818181818181817,292.3,1.0720000000000005,143.0013888888889,1,3
-29.9,371.3,80.0,12.873,32,24,-15.0,334.9,40.0,176532.0,11,2018,5,5,19,11,0,2018-05-19 11:12:15,2018-05-19 11:51:45,2370.0,0.6583333333333333,36.400000000000034,40.0,32.0,60.75949367088608,8,76.0,2.375,682.85,0.9100000000000008,143.65972222222223,1,3
-16.2,371.2,83.0,12.879000000000001,35,29,-65.8,339.3,43.0,176624.0,11,2018,5,5,19,17,0,2018-05-19 17:30:04,2018-05-19 18:12:14,2530.0,0.7027777777777777,31.899999999999977,40.0,37.0,56.916996047430835,6,92.0,2.4864864864864864,338.31666666666666,0.7974999999999994,144.3625,1,3
-65.8,368.5,73.0,19.625999999999998,31,22,-16.1,301.7,10.0,176797.0,11,2018,5,6,20,11,0,2018-05-20 11:03:13,2018-05-20 11:55:44,3151.0,0.8752777777777778,66.80000000000001,63.0,73.0,71.97715011107584,9,173.0,2.3698630136986303,1010.9833333333333,1.0603174603174605,145.23777777777778,1,3
-16.2,374.8,88.0,16.953,32,21,-64.8,334.9,36.0,177014.0,11,2018,5,6,20,23,0,2018-05-20 23:29:12,2018-05-21 00:36:40,4048.0,1.1244444444444444,39.900000000000034,52.0,37.0,46.245059288537554,11,217.0,5.864864864864865,693.4666666666667,0.7673076923076929,146.36222222222221,1,3
-16.0,371.0,80.0,13.98,25,17,-18.3,333.4,38.0,177288.0,11,2018,5,1,22,9,0,2018-05-22 09:34:22,2018-05-22 10:21:02,2800.0,0.7777777777777778,37.60000000000002,42.0,50.0,54.0,8,274.0,5.48,1977.7,0.8952380952380958,147.14,1,3
-16.2,375.0,85.0,16.456,35,26,-58.8,334.4,35.0,177391.0,11,2018,5,1,22,16,0,2018-05-22 16:47:09,2018-05-22 17:53:19,3970.0,1.1027777777777779,40.60000000000002,50.0,45.0,45.34005037783375,9,103.0,2.2888888888888888,386.1166666666667,0.8120000000000005,148.24277777777777,1,3
-16.1,372.8,84.0,18.752,28,18,-8.6,323.8,26.0,177539.0,11,2018,5,2,23,9,0,2018-05-23 09:31:35,2018-05-23 10:37:25,3950.0,1.0972222222222223,49.0,58.0,59.0,52.860759493670884,10,148.0,2.5084745762711864,938.2666666666667,0.8448275862068966,149.34,1,3
-16.1,371.3,84.0,11.877,36,28,-14.1,339.4,47.0,177636.0,11,2018,5,2,23,17,0,2018-05-23 17:33:00,2018-05-23 18:13:20,2420.0,0.6722222222222223,31.900000000000034,37.0,37.0,55.04132231404958,8,97.0,2.6216216216216215,415.5833333333333,0.8621621621621631,150.01222222222222,1,3
-16.1,371.5,84.0,9.58,33,27,-9.1,345.4,54.0,177707.0,11,2018,5,2,23,22,0,2018-05-23 22:59:46,2018-05-23 23:35:26,2140.0,0.5944444444444444,26.100000000000023,30.0,30.0,50.467289719626166,6,71.0,2.3666666666666667,286.43333333333334,0.8700000000000008,150.60666666666665,1,3
-30.0,370.8,75.0,21.16,41,32,-13.0,314.9,8.0,177864.0,11,2018,5,3,24,18,0,2018-05-24 18:05:02,2018-05-24 19:10:03,3901.0,1.083611111111111,55.900000000000034,67.0,76.0,61.830299923096646,9,157.0,2.0657894736842106,1109.6,0.8343283582089557,151.69027777777777,1,3
-16.2,375.0,89.0,13.882,38,29,-2.8,338.6,47.0,177954.0,11,2018,5,3,24,23,0,2018-05-24 23:09:14,2018-05-25 00:08:12,3538.0,0.9827777777777778,36.39999999999998,42.0,28.0,42.736009044658,9,90.0,3.2142857142857144,239.18333333333334,0.8666666666666661,152.67305555555555,1,3
-16.2,373.7,84.0,16.054000000000002,40,31,-59.8,336.2,34.0,178081.0,11,2018,5,4,25,17,0,2018-05-25 17:13:36,2018-05-25 18:15:06,3690.0,1.025,37.5,50.0,55.0,48.78048780487805,9,127.0,2.309090909090909,1025.4,0.75,153.69805555555556,1,3
-16.2,374.7,85.0,17.083,33,24,-20.2,331.2,33.0,178215.0,11,2018,5,5,26,8,0,2018-05-26 08:29:24,2018-05-26 09:36:04,4000.0,1.1111111111111112,43.5,52.0,51.0,46.8,9,134.0,2.627450980392157,854.3,0.8365384615384616,154.80916666666667,1,3
-59.8,361.8,66.0,5.178,34,30,-59.9,346.3,50.0,178311.0,11,2018,5,5,26,18,0,2018-05-26 18:00:41,2018-05-26 18:15:21,880.0,0.24444444444444444,15.5,16.0,35.0,65.45454545454545,4,96.0,2.742857142857143,504.6166666666667,0.96875,155.0536111111111,1,3
-16.2,375.0,84.0,15.894,36,28,-59.6,338.3,36.0,178422.0,11,2018,5,5,26,23,0,2018-05-26 23:25:30,2018-05-27 00:31:58,3988.0,1.1077777777777778,36.69999999999999,48.0,30.0,43.32998996990973,8,111.0,3.7,310.15,0.7645833333333331,156.1613888888889,1,3
-16.1,371.6,84.0,11.312000000000001,40,30,-64.8,344.4,48.0,178521.0,11,2018,5,6,27,17,0,2018-05-27 17:24:18,2018-05-27 18:05:28,2470.0,0.6861111111111111,27.200000000000045,36.0,36.0,52.469635627530366,10,99.0,2.75,1012.3333333333334,0.7555555555555569,156.8475,1,3
-29.9,369.9,80.0,12.251,37,29,-59.8,339.6,42.0,178639.0,11,2018,5,6,27,23,0,2018-05-27 23:43:48,2018-05-28 00:21:16,2248.0,0.6244444444444445,30.299999999999955,38.0,42.0,60.85409252669039,8,118.0,2.8095238095238093,338.3333333333333,0.7973684210526304,157.47194444444443,1,3
-16.3,374.9,81.0,22.874000000000002,40,31,-63.9,320.1,10.0,178783.0,11,2018,5,0,28,16,0,2018-05-28 16:22:41,2018-05-28 17:46:33,5032.0,1.3977777777777778,54.799999999999955,71.0,70.0,50.79491255961844,9,144.0,2.057142857142857,961.4166666666666,0.7718309859154923,158.8697222222222,1,3
-16.2,371.1,81.0,10.94,29,22,-65.7,347.3,48.0,178898.0,11,2018,5,1,29,9,0,2018-05-29 09:21:24,2018-05-29 09:58:46,2242.0,0.6227777777777778,23.80000000000001,33.0,33.0,52.98840321141838,7,115.0,3.484848484848485,934.85,0.7212121212121215,159.49249999999998,1,3
-16.1,371.6,82.0,19.302,34,26,-2.0,320.7,22.0,179040.0,11,2018,5,2,30,9,0,2018-05-30 09:11:11,2018-05-30 10:16:51,3940.0,1.0944444444444446,50.900000000000034,60.0,59.0,54.8223350253807,8,142.0,2.406779661016949,1392.4166666666667,0.8483333333333339,160.5869444444444,1,3
-11.5,374.7,89.0,14.689,42,34,-6.0,337.1,45.0,179127.0,11,2018,5,2,30,15,0,2018-05-30 15:57:13,2018-05-30 17:03:54,4001.0,1.111388888888889,37.599999999999966,44.0,37.0,39.5901024743814,8,87.0,2.3513513513513513,340.3666666666667,0.8545454545454537,161.6983333333333,1,3
-16.2,371.2,79.0,2.293,33,30,-30.0,368.0,72.0,179251.0,11,2018,5,3,31,10,0,2018-05-31 10:06:41,2018-05-31 10:21:11,870.0,0.24166666666666667,3.1999999999999886,7.0,17.0,28.96551724137931,3,124.0,7.294117647058823,1022.7833333333333,0.4571428571428555,161.93999999999997,1,3
-16.1,374.6,88.0,14.014000000000001,43,34,-59.9,341.7,46.0,179333.0,11,2018,5,3,31,16,0,2018-05-31 16:04:15,2018-05-31 17:03:05,3530.0,0.9805555555555555,32.900000000000034,42.0,33.0,42.832861189801704,9,82.0,2.484848484848485,343.06666666666666,0.7833333333333341,162.92055555555552,1,3
-16.2,372.6,84.0,13.863,33,25,-59.8,339.5,42.0,179452.0,11,2018,6,4,1,9,0,2018-06-01 09:15:08,2018-06-01 10:07:45,3157.0,0.8769444444444444,33.10000000000002,42.0,46.0,47.89356984478936,8,119.0,2.5869565217391304,972.05,0.7880952380952386,163.79749999999996,1,3
-16.2,371.7,81.0,14.742,42,34,-62.9,334.5,35.0,179563.0,11,2018,6,4,1,17,0,2018-06-01 17:05:24,2018-06-01 18:22:39,4635.0,1.2875,37.19999999999999,46.0,49.0,35.728155339805824,8,111.0,2.2653061224489797,417.65,0.8086956521739128,165.08499999999995,1,3
-16.2,375.1,88.0,11.86,35,29,-2.1,343.8,52.0,179997.0,11,2018,6,6,3,16,0,2018-06-03 16:05:18,2018-06-03 16:58:38,3200.0,0.8888888888888888,31.30000000000001,36.0,29.0,40.5,6,434.0,14.96551724137931,2742.65,0.8694444444444448,165.97388888888884,1,3
-16.1,375.0,80.0,18.507,33,23,-9.1,327.5,22.0,180140.0,11,2018,6,0,4,6,0,2018-06-04 06:40:42,2018-06-04 07:53:02,4340.0,1.2055555555555555,47.5,58.0,66.0,48.11059907834102,10,143.0,2.1666666666666665,822.0666666666667,0.8189655172413793,167.17944444444439,1,3
-16.2,373.8,87.0,16.463,43,34,-16.1,331.3,37.0,180241.0,11,2018,6,0,4,16,0,2018-06-04 16:39:47,2018-06-04 17:47:09,4042.0,1.1227777777777779,42.5,50.0,43.0,44.53240969816922,9,101.0,2.3488372093023258,526.75,0.85,168.30222222222216,1,3
-29.8,369.1,79.0,10.548,40,33,-64.9,341.9,47.0,180344.0,11,2018,6,0,4,22,0,2018-06-04 22:53:25,2018-06-04 23:24:15,1850.0,0.5138888888888888,27.200000000000045,32.0,40.0,62.270270270270274,7,103.0,2.575,306.26666666666665,0.8500000000000014,168.81611111111104,1,3
-14.8,374.5,81.0,23.177,45,35,-18.7,317.0,9.0,180479.0,11,2018,6,1,5,15,0,2018-06-05 15:32:02,2018-06-05 17:10:50,5928.0,1.6466666666666667,57.5,72.0,70.0,43.7246963562753,10,135.0,1.9285714285714286,967.7833333333333,0.7986111111111112,170.46277777777772,1,3
-16.2,374.8,80.0,17.939,36,28,-63.9,331.0,25.0,180617.0,11,2018,6,2,6,9,0,2018-06-06 09:31:33,2018-06-06 10:41:07,4174.0,1.1594444444444445,43.80000000000001,55.0,56.0,47.43651173933876,8,138.0,2.4642857142857144,980.7166666666667,0.7963636363636366,171.62222222222215,1,3
-16.1,373.3,85.0,9.001,38,34,-64.8,351.7,58.0,180691.0,11,2018,6,2,6,15,0,2018-06-06 15:38:35,2018-06-06 16:18:25,2390.0,0.6638888888888889,21.600000000000023,27.0,22.0,40.66945606694561,4,74.0,3.3636363636363638,297.46666666666664,0.8000000000000008,172.28611111111104,1,3
-64.0,364.8,71.0,11.73,38,31,-8.0,328.8,34.0,180819.0,11,2018,6,2,6,22,0,2018-06-06 22:31:18,2018-06-06 23:03:39,1941.0,0.5391666666666667,36.0,37.0,51.0,68.6244204018547,7,128.0,2.5098039215686274,372.8833333333333,0.972972972972973,172.8252777777777,1,3
-16.2,371.4,83.0,8.994,33,28,-31.7,347.7,56.0,180855.0,11,2018,6,3,7,9,0,2018-06-07 09:21:37,2018-06-07 09:54:57,2000.0,0.5555555555555556,23.69999999999999,27.0,15.0,48.599999999999994,5,36.0,2.4,617.9666666666667,0.8777777777777773,173.38083333333324,1,3
-16.2,371.5,81.0,14.828,39,32,-5.3,332.1,35.0,180958.0,11,2018,6,3,7,16,0,2018-06-07 16:50:54,2018-06-07 17:40:39,2985.0,0.8291666666666667,39.39999999999998,46.0,48.0,55.47738693467336,7,103.0,2.1458333333333335,415.95,0.8565217391304343,174.20999999999992,1,3
-16.1,374.9,88.0,15.372,35,26,-7.0,334.4,42.0,181061.0,11,2018,6,3,7,23,0,2018-06-07 23:14:11,2018-06-08 00:19:08,3897.0,1.0825,40.5,46.0,39.0,42.494226327944574,9,103.0,2.641025641025641,333.53333333333336,0.8804347826086957,175.29249999999993,1,3
-16.0,371.3,84.0,9.797,37,30,-10.8,345.5,54.0,181145.0,11,2018,6,4,8,15,0,2018-06-08 15:40:04,2018-06-08 16:19:24,2360.0,0.6555555555555556,25.80000000000001,30.0,34.0,45.76271186440678,7,84.0,2.4705882352941178,920.9333333333333,0.8600000000000004,175.9480555555555,1,3
-64.8,364.7,60.0,11.884,32,26,-64.9,333.9,23.0,181278.0,11,2018,6,5,9,9,0,2018-06-09 09:36:00,2018-06-09 10:07:30,1890.0,0.525,30.80000000000001,37.0,61.0,70.47619047619047,6,133.0,2.180327868852459,1036.6,0.8324324324324327,176.4730555555555,1,3
-16.1,373.4,78.0,20.506999999999998,36,27,-56.2,322.3,14.0,181387.0,11,2018,6,5,9,15,0,2018-06-09 15:03:07,2018-06-09 16:21:37,4710.0,1.3083333333333333,51.099999999999966,64.0,46.0,48.917197452229296,9,109.0,2.369565217391304,295.6166666666667,0.7984374999999995,177.78138888888884,1,3
-16.1,372.9,76.0,17.319000000000003,29,20,-64.8,333.0,23.0,181516.0,11,2018,6,6,10,8,0,2018-06-10 08:23:17,2018-06-10 09:24:57,3700.0,1.0277777777777777,39.89999999999998,53.0,55.0,51.56756756756757,9,129.0,2.3454545454545452,961.6666666666666,0.7528301886792449,178.8091666666666,1,3
-16.1,374.4,86.0,18.267,38,30,-64.8,334.2,30.0,181659.0,11,2018,6,6,10,16,0,2018-06-10 16:26:45,2018-06-10 17:35:15,4110.0,1.1416666666666666,40.19999999999999,56.0,46.0,49.05109489051095,8,143.0,3.108695652173913,421.8,0.7178571428571426,179.9508333333333,1,3
-15.8,375.0,89.0,13.571,35,29,-57.1,342.2,48.0,181763.0,11,2018,6,4,22,10,0,2018-06-22 10:12:29,2018-06-22 11:13:09,3640.0,1.011111111111111,32.80000000000001,41.0,38.0,40.54945054945055,6,104.0,2.736842105263158,16837.233333333334,0.8000000000000003,180.9619444444444,1,3
-30.0,369.5,78.0,7.757000000000001,31,26,-2.7,345.2,54.0,181838.0,11,2018,6,5,23,9,0,2018-06-23 09:41:29,2018-06-23 10:04:59,1410.0,0.39166666666666666,24.30000000000001,24.0,35.0,61.276595744680854,5,75.0,2.142857142857143,1348.3333333333333,1.0125000000000004,181.3536111111111,1,3
-16.2,371.0,74.0,19.604,43,35,-60.1,322.4,12.0,181955.0,11,2018,6,5,23,16,0,2018-06-23 16:25:20,2018-06-23 17:32:20,4020.0,1.1166666666666667,48.60000000000002,62.0,66.0,55.52238805970149,8,117.0,1.7727272727272727,380.35,0.7838709677419359,182.47027777777777,1,3
-16.1,372.9,86.0,13.831,35,27,-7.1,336.3,44.0,182050.0,11,2018,6,6,24,8,0,2018-06-24 08:48:33,2018-06-24 09:42:43,3250.0,0.9027777777777778,36.599999999999966,42.0,30.0,46.52307692307692,8,95.0,3.1666666666666665,916.2166666666667,0.8714285714285707,183.37305555555554,1,3
-16.2,375.0,85.0,16.753,44,35,-7.7,331.7,34.0,182139.0,11,2018,6,6,24,16,0,2018-06-24 16:06:14,2018-06-24 17:14:34,4100.0,1.1388888888888888,43.30000000000001,51.0,52.0,44.78048780487805,9,89.0,1.7115384615384615,383.51666666666665,0.8490196078431375,184.51194444444442,1,3
-16.1,375.0,80.0,19.047,41,33,-44.4,328.1,22.0,182274.0,11,2018,6,0,25,15,0,2018-06-25 15:30:26,2018-06-25 16:47:26,4620.0,1.2833333333333334,46.89999999999998,58.0,63.0,45.19480519480519,8,135.0,2.142857142857143,1335.8666666666666,0.808620689655172,185.79527777777776,1,3
-59.3,356.9,58.0,10.492,37,31,-16.4,324.6,24.0,182419.0,11,2018,6,1,26,12,0,2018-06-26 12:27:39,2018-06-26 12:59:51,1932.0,0.5366666666666666,32.299999999999955,34.0,56.0,63.35403726708075,6,145.0,2.5892857142857144,1180.2166666666667,0.9499999999999986,186.33194444444442,1,3
-63.1,351.6,48.0,6.194,38,33,-63.9,331.7,28.0,182474.0,11,2018,6,1,26,17,0,2018-06-26 17:49:02,2018-06-26 18:06:55,1073.0,0.2980555555555556,19.900000000000034,20.0,30.0,67.10158434296365,5,55.0,1.8333333333333333,289.18333333333334,0.9950000000000017,186.62999999999997,1,3
-16.2,373.5,84.0,13.850999999999999,37,29,-59.8,339.7,37.0,182536.0,11,2018,6,2,27,9,0,2018-06-27 09:28:06,2018-06-27 10:27:36,3570.0,0.9916666666666667,33.80000000000001,47.0,11.0,47.39495798319327,8,62.0,5.636363636363637,921.1833333333333,0.719148936170213,187.62166666666664,1,3
-59.9,325.5,16.0,1.186,40,37,-60.0,320.9,12.0,184014.0,11,2018,7,3,5,16,0,2018-07-05 16:29:45,2018-07-05 16:33:25,220.0,0.06111111111111111,4.600000000000023,4.0,72.0,65.45454545454545,3,1478.0,20.52777777777778,11882.15,1.1500000000000057,187.68277777777774,1,3
